organization_id,# of adoptable pets,age,Latitude,Longitude,name_y,url_y
TX976,2,Young,33.212203,-96.67522,Collin County Animal Services,https://www.petfinder.com/member/us/tx/mckinney/collin-county-animal-services-tx976/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
TX990,1,Young,32.826729,-96.9614,DFW Purebred Rescue,https://www.petfinder.com/member/us/tx/irving/dfw-purebred-rescue-tx990/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT07,1,Young,40.659514,-111.92226000000001,Salt Lake County Animal Services,https://www.petfinder.com/member/us/ut/salt-lake-city/salt-lake-county-animal-services-ut07/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT129,1,Young,38.915721999999995,-111.72893,Fullmer Menagerie Animal Rescue,https://www.petfinder.com/member/us/ut/salina/fullmer-menagerie-animal-rescue-ut129/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT183,5,Adult,40.668068,-111.90829699999999,Rescue Rovers Dog Adoptions,https://www.petfinder.com/member/us/ut/salt-lake-city/rescue-rovers-dog-adoptions-ut183/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT194,2,Senior,41.255285,-111.956721,Humane Society of Northern Utah,https://www.petfinder.com/member/us/ut/ogden/humane-society-of-northern-utah-ut194/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT204,2,Adult,41.508604999999996,-112.04736000000001,Brigham City Animal Shelter,https://www.petfinder.com/member/us/ut/brigham-city/brigham-city-animal-shelter-ut204/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT210,4,Adult,40.511413,-111.33259,Heber Valley Animal Services,https://www.petfinder.com/member/us/ut/heber-city/heber-valley-animal-services-ut210/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT222,1,Adult,41.730637,-111.78041999999999,Canyon View Intake Facility,https://www.petfinder.com/member/us/ut/logan/canyon-view-intake-facility-ut222/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT28,6,Adult,40.668068,-111.90829699999999,Humane Society of Utah,https://www.petfinder.com/member/us/ut/murray/humane-society-of-utah-ut28/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT38,2,Adult,40.705746999999995,-111.79973000000001,Pet Samaritan Fund,https://www.petfinder.com/member/us/ut/salt-lake-city/pet-samaritan-fund-ut38/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT45,5,Young,41.684253000000005,-111.78378300000001,Cache Humane Society,https://www.petfinder.com/member/us/ut/logan/cache-humane-society-ut45/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT48,3,Adult,37.075039000000004,-113.55568000000001,Providing Animals With Support (PAWS),https://www.petfinder.com/member/us/ut/saint-george/providing-animals-with-support-paws-ut48/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT71,5,Adult,40.662797,-111.83797,Community Animal Welfare Society (CAWS),https://www.petfinder.com/member/us/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT79,1,Baby,40.668068,-111.90829699999999,Utah Animal Advocacy Foundation,https://www.petfinder.com/member/us/ut/salt-lake-city/utah-animal-advocacy-foundation-ut79/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT81,22,Adult,40.706246,-111.85656999999999,Best Friends Animal Society-Utah,https://www.petfinder.com/member/us/ut/salt-lake-city/best-friends-animal-society-utah-ut81/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
UT84,8,Adult,40.700162,-112.08318,West Valley Animal Services,https://www.petfinder.com/member/us/ut/west-valley-city/west-valley-animal-services-ut84/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA09,2,Young,38.934709000000005,-77.3469,The Feline Foundation of Greater Washington Inc.,https://www.petfinder.com/member/us/va/reston/the-feline-foundation-of-greater-washington-inc-va09/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA11,9,Adult,37.305769,-79.92766999999999,Roanoke Valley SPCA,https://www.petfinder.com/member/us/va/roanoke/roanoke-valley-spca-va11/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA117,3,Adult,38.88275,-77.13999,Lost Dog and Cat Rescue Foundation,https://www.petfinder.com/member/us/va/arlington/lost-dog-and-cat-rescue-foundation-va117/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA126,1,Young,37.505146999999994,-77.46101,Richmond Animal Care and Control,https://www.petfinder.com/member/us/va/richmond/richmond-animal-care-and-control-va126/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA137,1,Adult,37.097705,-78.37823,Southside SPCA,https://www.petfinder.com/member/us/va/meherrin/southside-spca-va137/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA149,11,Young,38.426786,-78.88153,Rockingham-Harrisonburg SPCA,https://www.petfinder.com/member/us/va/harrisonburg/rockingham-harrisonburg-spca-va149/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA155,1,Adult,37.621745000000004,-77.48895999999999,Henrico Humane Society,https://www.petfinder.com/member/us/va/richmond/henrico-humane-society-va155/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA157,9,Adult,36.810448,-76.36811,Portsmouth Humane Society,https://www.petfinder.com/member/us/va/portsmouth/portsmouth-humane-society-va157/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA174,3,Baby,39.179076,-78.16653000000001,SPCA of Winchester,https://www.petfinder.com/member/us/va/winchester/spca-of-winchester-va174/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA182,4,Adult,37.995103,-78.04612,Louisa Humane Society,https://www.petfinder.com/member/us/va/louisa/louisa-humane-society-va182/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA207,1,Adult,38.828628,-78.60964,Shenandoah County Animal Shelter,https://www.petfinder.com/member/us/va/edinburg/shenandoah-county-animal-shelter-va207/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA210,25,Adult,38.760746999999995,-77.31684,"Homeward Trails Animal Rescue, Inc.",https://www.petfinder.com/member/us/va/fairfax-station/homeward-trails-animal-rescue-inc-va210/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA213,1,Adult,37.136013,-80.41221999999999,Montgomery County Animal Shelter,https://www.petfinder.com/member/us/va/christiansburg/montgomery-county-animal-shelter-va213/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA216,1,Baby,38.831813000000004,-77.28875500000001,A Forever Home Rescue Foundation,https://www.petfinder.com/member/us/va/chantilly/a-forever-home-rescue-foundation-va216/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA222,1,Baby,37.031473999999996,-76.31636999999999,"The Cat Corner, Inc.",https://www.petfinder.com/member/us/va/hampton/the-cat-corner-inc-va222/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA230,3,Young,38.813013,-77.11667,Animal Welfare League of Alexandria,https://www.petfinder.com/member/us/va/alexandria/animal-welfare-league-of-alexandria-va230/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA242,12,Baby,36.855247,-76.21233000000001,Norfolk Animal Care Center,https://www.petfinder.com/member/us/va/norfolk/norfolk-animal-care-center-va242/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA253,8,Adult,37.272186,-79.95321,Angels of Assisi,https://www.petfinder.com/member/us/va/roanoke/angels-of-assisi-va253/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA260,8,Adult,38.871469,-77.23442800000001,4Paws Rescue Team,https://www.petfinder.com/member/us/va/merrifield/4paws-rescue-team-va260/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA261,3,Young,38.806163,-77.05139,King Street Cats,https://www.petfinder.com/member/us/va/alexandria/king-street-cats-va261/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA284,4,Young,36.864788,-76.00098,Virginia Beach Animal Care and Adoption Center,https://www.petfinder.com/member/us/va/virginia-beach/virginia-beach-animal-care-and-adoption-center-va284/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA301,4,Young,36.761697999999996,-76.24511,Chesapeake Animal Services,https://www.petfinder.com/member/us/va/chesapeake/chesapeake-animal-services-va301/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA321,1,Adult,37.794344,-79.47658,Rockbridge SPCA,https://www.petfinder.com/member/us/va/lexington/rockbridge-spca-va321/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA331,14,Adult,38.685117,-77.44796,Prince William County Animal Shelter,https://www.petfinder.com/member/us/va/manassas/prince-william-county-animal-shelter-va331/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA37,1,Young,36.898915,-76.68774499999999,Isle of Wight County Humane Society,https://www.petfinder.com/member/us/va/smithfield/isle-of-wight-county-humane-society-va37/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA372,2,Young,37.174217,-77.39008000000001,Petersburg Animal Care & Control,https://www.petfinder.com/member/us/va/petersburg/petersburg-animal-care-and-control-va372/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA38,6,Adult,36.696264,-79.86879,SPCA of Martinsville-Henry County,https://www.petfinder.com/member/us/va/martinsville/spca-of-martinsville-henry-county-va38/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA380,6,Baby,38.881558,-78.51586,Humane Society of Shenandoah County Va Inc.,https://www.petfinder.com/member/us/va/woodstock/humane-society-of-shenandoah-county-va-inc-va380/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA41,1,Adult,37.871021,-78.30837,Caring For Creatures,https://www.petfinder.com/member/us/va/palmyra/caring-for-creatures-va41/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA421,6,Baby,38.01473,-79.02733,Augusta Dog Adoptions,https://www.petfinder.com/member/us/va/stuarts-draft/augusta-dog-adoptions-va421/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA458,2,Adult,37.661646999999995,-77.52632,Henrico County Police Animal Shelter,https://www.petfinder.com/member/us/va/glen-allen/henrico-county-police-animal-shelter-va458/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA469,4,Adult,36.836822,-79.45193,Pittsylvania Pet Center,https://www.petfinder.com/member/us/va/chatham/pittsylvania-pet-center-va469/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA492,1,Adult,37.305769,-79.92766999999999,Regional Center for Animal Care & Protection,https://www.petfinder.com/member/us/va/roanoke/regional-center-for-animal-care-and-protection-va492/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA525,1,Adult,37.64375,-77.02508,Regional Animal Shelter,https://www.petfinder.com/member/us/va/king-william/regional-animal-shelter-va525/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA527,2,Adult,36.761697999999996,-76.24511,Chesapeake Humane Society,https://www.petfinder.com/member/us/va/chesapeake/chesapeake-humane-society-va527/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA534,2,Baby,38.460395,-77.43266,Stafford SPCA,https://www.petfinder.com/member/us/va/stafford/stafford-spca-va534/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA54,9,Adult,36.859362,-76.27028,Norfolk SPCA,https://www.petfinder.com/member/us/va/norfolk/norfolk-spca-va54/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA559,2,Baby,39.167603,-78.168643,Dakota's Dream Animal Rescue,https://www.petfinder.com/member/us/va/winchester/dakotas-dream-animal-rescue-va559/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA571,4,Young,36.838398,-76.02861999999999,Rakki-Inu Akita Rescue,https://www.petfinder.com/member/us/va/virginia-beach/rakki-inu-akita-rescue-va571/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA609,4,Baby,36.655575,-80.23909,Clover Cat Rescue,https://www.petfinder.com/member/us/va/stuart/clover-cat-rescue-va609/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA614,2,Adult,38.5593,-77.75728000000001,Paws For Seniors,https://www.petfinder.com/member/us/va/bealeton/paws-for-seniors-va614/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA629,2,Baby,38.236022999999996,-77.46110999999999,Old Dominion Humane Society,https://www.petfinder.com/member/us/va/fredericksburg/old-dominion-humane-society-va629/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA655,6,Baby,37.959376,-78.26353,Green Dogs Unleashed,https://www.petfinder.com/member/us/va/troy/green-dogs-unleashed-va655/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA688,1,Baby,38.721911999999996,-77.466897,A Cat's Friend Inc,https://www.petfinder.com/member/us/va/woodbridge/a-cats-friend-inc-va688/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA698,2,Senior,37.414991,-76.52959,Gloucester Mathews Humane Society,https://www.petfinder.com/member/us/va/gloucester/gloucester-mathews-humane-society-va698/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA706,1,Adult,37.622465000000005,-77.61965,For the Love of Poodles Rescue Richmond VA,https://www.petfinder.com/member/us/va/richmond/for-the-love-of-poodles-rescue-richmond-va-va706/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA710,2,Adult,38.765004,-78.0948,For the Cats' Sake,https://www.petfinder.com/member/us/va/flint-hill/for-the-cats-sake-va710/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA728,2,Baby,38.959672999999995,-77.3462,Safe Haven Puppy Rescue,https://www.petfinder.com/member/us/va/reston/safe-haven-puppy-rescue-va728/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA75,4,Young,39.191333,-77.63118,Loudoun County Animal Shelter,https://www.petfinder.com/member/us/va/waterford/loudoun-county-animal-shelter-va75/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA753,1,Adult,37.303726,-78.11349,"Morgan's Mutts Rescue  Adoption Center, inc.",https://www.petfinder.com/member/us/va/jetersville/morgans-mutts-rescue-adoption-center-inc-va753/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA760,1,Baby,38.874879,-77.38642,NOVA Pets Alive!,https://www.petfinder.com/member/us/va/fairfax/nova-pets-alive-va760/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA761,1,Senior,39.078140000000005,-78.20713,Shenandoah Shepherd Rescue,https://www.petfinder.com/member/us/va/stephens-city/shenandoah-shepherd-rescue-va761/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA797,2,Adult,36.649547999999996,-80.92683000000001,Galax Carroll Grayson Animal Shelter,https://www.petfinder.com/member/us/va/galax/galax-carroll-grayson-animal-shelter-va797/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA799,10,Adult,36.916497,-76.21795999999999,Feral Affairs Network,https://www.petfinder.com/member/us/va/norfolk/feral-affairs-network-va799/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA810,7,Baby,38.757923999999996,-77.15284,Project Second Chance Inc.,https://www.petfinder.com/member/us/va/alexandria/project-second-chance-inc-va810/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA812,22,Baby,38.271028,-77.5559,SFC Virginia,https://www.petfinder.com/member/us/va/fredericksburg/sfc-virginia-va812/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA817,1,Senior,39.158386,-78.24758,Shirley's Angels Animal Rescue,https://www.petfinder.com/member/us/va/winchester/shirleys-angels-animal-rescue-va817/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA823,1,Young,37.732696000000004,-76.51554,"Garfield's Rescue, Inc",https://www.petfinder.com/member/us/va/lancaster/garfields-rescue-inc-va823/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA825,1,Baby,37.151315000000004,-76.54812,Chasin' Tails Kitten Nursery (No More Chasin Tails Spay/neuter Clinic),https://www.petfinder.com/member/us/va/newport-news/chasin-tails-kitten-nursery-no-more-chasin-tails-spay-neuter-clinic-va825/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA85,1,Young,36.910051,-80.30870999999999,Floyd County Humane Society,https://www.petfinder.com/member/us/va/floyd/floyd-county-humane-society-va85/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA88,6,Adult,36.786753000000004,-76.08207900000001,Virginia Beach SPCA,https://www.petfinder.com/member/us/va/virginia-beach/virginia-beach-spca-va88/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA91,1,Adult,38.880811,-77.11295,SPCA of Northern Virginia,https://www.petfinder.com/member/us/va/arlington/spca-of-northern-virginia-va91/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA96,10,Baby,38.072402000000004,-78.50149,Charlottesville-Albemarle SPCA,https://www.petfinder.com/member/us/va/charlottesville/charlottesville-albemarle-spca-va96/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
VA99,1,Adult,37.69474,-78.93251,Humane Society/SPCA of Nelson County,https://www.petfinder.com/member/us/va/lovingston/humane-society-spca-of-nelson-county-va99/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA06,6,Baby,47.611021,-122.16858,Seattle Humane: The Humane Society for Seattle/King County,https://www.petfinder.com/member/us/wa/bellevue/seattle-humane-the-humane-society-for-seattle-king-county-wa06/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA07,3,Adult,46.210957,-119.16368999999999,Benton-Franklin Humane Society,https://www.petfinder.com/member/us/wa/kennewick/benton-franklin-humane-society-wa07/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA117,9,Adult,47.066193,-122.113223,The Humane Society for Tacoma and Pierce County,https://www.petfinder.com/member/us/wa/tacoma/the-humane-society-for-tacoma-and-pierce-county-wa117/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA134,10,Senior,47.986274,-122.20222,Everett Animal Services,https://www.petfinder.com/member/us/wa/everett/everett-animal-services-wa134/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA139,9,Adult,47.905787,-120.520211,Wenatchee Valley Humane Society,https://www.petfinder.com/member/us/wa/wenatchee/wenatchee-valley-humane-society-wa139/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA164,3,Adult,45.594465,-122.28112,West Columbia Gorge Humane Society,https://www.petfinder.com/member/us/wa/washougal/west-columbia-gorge-humane-society-wa164/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA175,4,Adult,46.616199,-120.46481000000001,Yakima Valley Pet Rescue,https://www.petfinder.com/member/us/wa/yakima/yakima-valley-pet-rescue-wa175/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA178,2,Young,47.643346,-117.19993000000001,Partners For Pets,https://www.petfinder.com/member/us/wa/spokane-valley/partners-for-pets-wa178/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA224,1,Senior,47.632573,-117.49326,Dachshund Rescue NW & Dachshund Club of Spokane,https://www.petfinder.com/member/us/wa/spokane/dachshund-rescue-nw-and-dachshund-club-of-spokane-wa224/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA309,1,Young,45.986775,-118.07919,Blue Mountain Humane Society,https://www.petfinder.com/member/us/wa/walla-walla/blue-mountain-humane-society-wa309/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA38,4,Baby,45.791345,-122.51789,Second Chance Companions,https://www.petfinder.com/member/us/wa/battle-ground/second-chance-companions-wa38/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA40,6,Adult,47.733852,-122.34461,Seattle Area Feline Rescue,https://www.petfinder.com/member/us/wa/shoreline/seattle-area-feline-rescue-wa40/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA41,5,Adult,47.667257,-122.69055,Kitsap Humane Society,https://www.petfinder.com/member/us/wa/silverdale/kitsap-humane-society-wa41/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA418,3,Young,47.63877,-122.36693999999999,Saving Great Animals WA,https://www.petfinder.com/member/us/wa/seattle/saving-great-animals-wa-wa418/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA500,4,Adult,47.61487,-122.34578,Alley Cat Project,https://www.petfinder.com/member/us/wa/seattle/alley-cat-project-wa500/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA56,1,Baby,48.486892,-122.33366000000001,SPOT (Saving Pets One at a Time),https://www.petfinder.com/member/us/wa/burlington/spot-saving-pets-one-at-a-time-wa56/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA577,3,Adult,47.203946,-122.52996,Big Dog Rescue Project,https://www.petfinder.com/member/us/wa/university-place/big-dog-rescue-project-wa577/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA642,4,Adult,46.263399,-119.47908999999999,The Pit Bull Pen,https://www.petfinder.com/member/us/wa/benton-city/the-pit-bull-pen-wa642/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
WA681,1,Baby,47.693740999999996,-117.38828999999998,Path of Hope Rescue,https://www.petfinder.com/member/us/wa/spokane/path-of-hope-rescue-wa681/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
